        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit
          14	          17	       0 / 0	 00:00:13,06	 00:00:12,21	 00:03:55,19	    DSCA K&Q	           0	           0
           7	          15	       3 / 1	 00:00:13,19	 00:00:12,97	 00:03:55,40	D&T Motorsport	           0	           0
          18	          16	       2 / 1	 00:00:12,79	 00:00:12,70	 00:03:55,55	DTM Les Fous	           0	           0
           1	          17	       1 / 1	 00:00:12,40	 00:00:12,35	 00:03:55,94	Slotracefriends 1	           0	           0
           4	          16	       2 / 1	 00:00:12,89	 00:00:12,82	 00:03:56,86	 Gas Monkeys	           0	           0
           9	          15	       3 / 1	 00:00:12,98	 00:00:12,94	 00:03:57,23	Verschaeve Racing	           0	           0
          13	          17	       1 / 1	 00:00:12,49	 00:00:12,47	 00:03:57,57	PT Motorsport	           0	           0
          11	          17	       1 / 1	 00:00:12,55	 00:00:12,20	 00:04:01,44	    DSCA G&G	           0	           0
          15	          14	       4 / 2	 00:00:13,94	 00:00:13,52	 00:04:03,88	Gentlemen Drivers	           0	           0
          12	          17	       1 / 1	 00:00:12,80	 00:00:12,74	 00:04:07,14	Slotracefriends Juni	           0	           0
          16	          17	       1 / 1	 00:00:13,10	 00:00:12,78	 00:04:08,07	    Prospeed	           0	           0
           5	          16	       2 / 1	 00:00:14,23	 00:00:13,37	 00:04:08,84	         H&B	           0	           0
           8	          14	       4 / 1	 00:00:17,89	 00:00:13,94	 00:04:08,87	Slipstream Rascals	           0	           0
           1	          18	       0 / 0	 00:00:13,73	 00:00:12,35	 00:04:09,40	Slotracefriends 1	           0	           0
           7	          16	       3 / 1	 00:00:14,84	 00:00:12,97	 00:04:10,06	D&T Motorsport	           0	           0
          18	          17	       2 / 1	 00:00:14,62	 00:00:12,70	 00:04:10,21	DTM Les Fous	           0	           0
           4	          17	       2 / 1	 00:00:13,58	 00:00:12,82	 00:04:10,33	 Gas Monkeys	           0	           0
          13	          18	       1 / 1	 00:00:13,41	 00:00:12,47	 00:04:10,74	PT Motorsport	           0	           0
           9	          16	       3 / 1	 00:00:13,99	 00:00:12,94	 00:04:11,30	Verschaeve Racing	           0	           0
          14	          18	       1 / 1	 00:00:17,11	 00:00:12,21	 00:04:12,24	    DSCA K&Q	           0	           0
           6	          16	       3 / 1	 00:00:18,88	 00:00:12,73	 00:04:13,64	S-Slot Racing	           0	           0
          11	          18	       1 / 1	 00:00:12,42	 00:00:12,20	 00:04:14,01	    DSCA G&G	           0	           0
           2	          13	       6 / 2	 00:00:27,42	 00:00:13,70	 00:04:14,80	Src Eindhoven 2.0	           0	           0
           3	          17	       2 / 1	 00:00:20,59	 00:00:12,47	 00:04:15,41	         DTM	           0	           0
          15	          15	       4 / 2	 00:00:13,81	 00:00:13,52	 00:04:17,64	Gentlemen Drivers	           0	           0
          12	          18	       1 / 1	 00:00:12,76	 00:00:12,74	 00:04:20,00	Slotracefriends Juni	           0	           0
          16	          18	       1 / 1	 00:00:12,82	 00:00:12,78	 00:04:20,64	    Prospeed	           0	           0
           1	          19	       0 / 0	 00:00:12,65	 00:00:12,35	 00:04:22,27	Slotracefriends 1	           0	           0
           5	          17	       3 / 1	 00:00:13,58	 00:00:13,37	 00:04:22,61	         H&B	           0	           0
          18	          18	       2 / 1	 00:00:13,46	 00:00:12,70	 00:04:23,68	DTM Les Fous	           0	           0
           4	          18	       2 / 1	 00:00:13,37	 00:00:12,82	 00:04:23,80	 Gas Monkeys	           0	           0
          13	          19	       1 / 1	 00:00:13,29	 00:00:12,47	 00:04:23,91	PT Motorsport	           0	           0
           9	          17	       3 / 1	 00:00:13,30	 00:00:12,94	 00:04:24,46	Verschaeve Racing	           0	           0
          14	          19	       1 / 1	 00:00:13,30	 00:00:12,21	 00:04:25,41	    DSCA K&Q	           0	           0
           8	          15	       5 / 1	 00:00:18,02	 00:00:13,94	 00:04:26,53	Slipstream Rascals	           0	           0
           6	          17	       3 / 1	 00:00:13,37	 00:00:12,73	 00:04:26,81	S-Slot Racing	           0	           0
          11	          19	       1 / 1	 00:00:13,26	 00:00:12,20	 00:04:27,18	    DSCA G&G	           0	           0
           7	          17	       3 / 1	 00:00:17,94	 00:00:12,97	 00:04:28,01	D&T Motorsport	           0	           0
           3	          18	       2 / 1	 00:00:12,83	 00:00:12,47	 00:04:28,27	         DTM	           0	           0
           2	          14	       6 / 2	 00:00:19,69	 00:00:13,70	 00:04:31,26	Src Eindhoven 2.0	           0	           0
          15	          16	       4 / 2	 00:00:14,00	 00:00:13,52	 00:04:31,71	Gentlemen Drivers	           0	           0
          12	          19	       1 / 1	 00:00:12,80	 00:00:12,74	 00:04:32,57	Slotracefriends Juni	           0	           0
          16	          19	       1 / 1	 00:00:12,68	 00:00:12,68	 00:04:33,51	    Prospeed	           0	           0
           1	          20	       0 / 0	 00:00:12,50	 00:00:12,35	 00:04:34,54	Slotracefriends 1	           0	           0
          18	          19	       2 / 1	 00:00:12,97	 00:00:12,70	 00:04:36,54	DTM Les Fous	           0	           0
          13	          20	       1 / 1	 00:00:13,01	 00:00:12,47	 00:04:37,07	PT Motorsport	           0	           0
           4	          19	       2 / 1	 00:00:13,55	 00:00:12,82	 00:04:37,26	 Gas Monkeys	           0	           0
           9	          18	       3 / 1	 00:00:12,97	 00:00:12,94	 00:04:37,33	Verschaeve Racing	           0	           0
          14	          20	       1 / 1	 00:00:12,62	 00:00:12,21	 00:04:37,98	    DSCA K&Q	           0	           0
           6	          18	       3 / 1	 00:00:12,82	 00:00:12,73	 00:04:39,68	S-Slot Racing	           0	           0
           5	          18	       3 / 1	 00:00:17,89	 00:00:13,37	 00:04:40,26	         H&B	           0	           0
          11	          20	       0 / 0	 00:00:12,77	 00:00:12,20	 00:04:40,04	    DSCA G&G	           0	           0
           8	          16	       5 / 1	 00:00:14,17	 00:00:13,94	 00:04:40,59	Slipstream Rascals	           0	           0
           3	          19	       2 / 1	 00:00:12,91	 00:00:12,47	 00:04:41,14	         DTM	           0	           0
           7	          18	       3 / 1	 00:00:13,19	 00:00:12,97	 00:04:41,18	D&T Motorsport	           0	           0
          12	          20	       1 / 1	 00:00:13,84	 00:00:12,74	 00:04:46,34	Slotracefriends Juni	           0	           0
          16	          20	       1 / 1	 00:00:12,92	 00:00:12,68	 00:04:46,38	    Prospeed	           0	           0
          15	          17	       4 / 2	 00:00:14,90	 00:00:13,52	 00:04:46,67	Gentlemen Drivers	           0	           0
           1	          21	       0 / 0	 00:00:12,55	 00:00:12,35	 00:04:47,11	Slotracefriends 1	           0	           0
          18	          20	       2 / 1	 00:00:12,77	 00:00:12,70	 00:04:49,41	DTM Les Fous	           0	           0
          13	          21	       1 / 1	 00:00:12,85	 00:00:12,47	 00:04:49,94	PT Motorsport	           0	           0
           4	          20	       2 / 1	 00:00:12,91	 00:00:12,82	 00:04:50,13	 Gas Monkeys	           0	           0
          14	          21	       1 / 1	 00:00:12,20	 00:00:12,20	 00:04:50,25	    DSCA K&Q	           0	           0
           9	          19	       3 / 1	 00:00:15,08	 00:00:12,94	 00:04:52,59	Verschaeve Racing	           0	           0
           6	          19	       3 / 1	 00:00:13,04	 00:00:12,73	 00:04:52,84	S-Slot Racing	           0	           0
          11	          21	       1 / 1	 00:00:12,77	 00:00:12,20	 00:04:52,91	    DSCA G&G	           0	           0
           2	          15	       7 / 2	 00:00:21,91	 00:00:13,70	 00:04:53,10	Src Eindhoven 2.0	           0	           0
           5	          19	       3 / 1	 00:00:14,09	 00:00:13,37	 00:04:54,33	         H&B	           0	           0
           7	          19	       3 / 1	 00:00:13,40	 00:00:12,97	 00:04:54,95	D&T Motorsport	           0	           0
           8	          17	       5 / 1	 00:00:14,74	 00:00:13,94	 00:04:55,56	Slipstream Rascals	           0	           0
           3	          20	       2 / 1	 00:00:16,93	 00:00:12,47	 00:04:58,20	         DTM	           0	           0
          16	          21	       1 / 1	 00:00:13,17	 00:00:12,68	 00:04:59,55	    Prospeed	           0	           0
          12	          21	       1 / 1	 00:00:13,30	 00:00:12,74	 00:04:59,81	Slotracefriends Juni	           0	           0
           1	          22	       0 / 0	 00:00:13,37	 00:00:12,35	 00:05:00,57	Slotracefriends 1	           0	           0
          18	          21	       2 / 1	 00:00:12,94	 00:00:12,70	 00:05:02,28	DTM Les Fous	           0	           0
          14	          22	       1 / 1	 00:00:12,29	 00:00:12,20	 00:05:02,52	    DSCA K&Q	           0	           0
          13	          22	       1 / 1	 00:00:12,65	 00:00:12,47	 00:05:02,81	PT Motorsport	           0	           0
           4	          21	       2 / 1	 00:00:13,07	 00:00:12,82	 00:05:03,30	 Gas Monkeys	           0	           0
          15	          18	       5 / 2	 00:00:17,86	 00:00:13,52	 00:05:04,32	Gentlemen Drivers	           0	           0
          11	          22	       1 / 1	 00:00:12,73	 00:00:12,20	 00:05:05,48	    DSCA G&G	           0	           0
           9	          20	       3 / 1	 00:00:13,21	 00:00:12,94	 00:05:05,76	Verschaeve Racing	           0	           0
           6	          20	       3 / 1	 00:00:13,24	 00:00:12,73	 00:05:06,01	S-Slot Racing	           0	           0
           7	          20	       3 / 1	 00:00:12,88	 00:00:12,88	 00:05:07,52	D&T Motorsport	           0	           0
           2	          16	       7 / 2	 00:00:15,22	 00:00:13,70	 00:05:08,36	Src Eindhoven 2.0	           0	           0
           5	          20	       3 / 1	 00:00:14,20	 00:00:13,37	 00:05:08,69	         H&B	           0	           0
           8	          18	       5 / 1	 00:00:14,84	 00:00:13,94	 00:05:10,22	Slipstream Rascals	           0	           0
           3	          21	       2 / 1	 00:00:12,85	 00:00:12,47	 00:05:11,07	         DTM	           0	           0
          16	          22	       1 / 1	 00:00:12,68	 00:00:12,68	 00:05:12,11	    Prospeed	           0	           0
          12	          22	       1 / 1	 00:00:12,74	 00:00:12,74	 00:05:12,37	Slotracefriends Juni	           0	           0
           1	          23	       0 / 0	 00:00:12,47	 00:00:12,35	 00:05:12,84	Slotracefriends 1	           0	           0
          14	          23	       1 / 1	 00:00:12,34	 00:00:12,20	 00:05:14,79	    DSCA K&Q	           0	           0
          13	          23	       1 / 1	 00:00:12,94	 00:00:12,47	 00:05:15,38	PT Motorsport	           0	           0
           4	          22	       2 / 1	 00:00:12,55	 00:00:12,55	 00:05:15,87	 Gas Monkeys	           0	           0
          11	          23	       1 / 1	 00:00:12,88	 00:00:12,20	 00:05:18,35	    DSCA G&G	           0	           0
          15	          19	       5 / 2	 00:00:14,53	 00:00:13,52	 00:05:18,99	Gentlemen Drivers	           0	           0
          18	          22	       2 / 1	 00:00:16,81	 00:00:12,70	 00:05:19,04	DTM Les Fous	           0	           0
           6	          21	       3 / 1	 00:00:13,12	 00:00:12,73	 00:05:19,18	S-Slot Racing	           0	           0
           9	          21	       3 / 1	 00:00:13,49	 00:00:12,94	 00:05:19,53	Verschaeve Racing	           0	           0
           7	          21	       3 / 1	 00:00:13,09	 00:00:12,88	 00:05:20,68	D&T Motorsport	           0	           0
           5	          21	       3 / 1	 00:00:14,02	 00:00:13,37	 00:05:22,76	         H&B	           0	           0
           3	          22	       2 / 1	 00:00:12,56	 00:00:12,47	 00:05:23,34	         DTM	           0	           0
           2	          17	       7 / 2	 00:00:16,16	 00:00:13,70	 00:05:24,52	Src Eindhoven 2.0	           0	           0
          12	          23	       1 / 1	 00:00:12,67	 00:00:12,67	 00:05:25,24	Slotracefriends Juni	           0	           0
          16	          23	       1 / 1	 00:00:13,16	 00:00:12,68	 00:05:25,28	    Prospeed	           0	           0
           1	          24	       0 / 0	 00:00:12,58	 00:00:12,35	 00:05:25,41	Slotracefriends 1	           0	           0
          14	          24	       1 / 1	 00:00:12,32	 00:00:12,20	 00:05:27,06	    DSCA K&Q	           0	           0
           8	          19	       6 / 1	 00:00:16,84	 00:00:13,94	 00:05:27,28	Slipstream Rascals	           0	           0
          13	          24	       1 / 1	 00:00:12,65	 00:00:12,47	 00:05:27,95	PT Motorsport	           0	           0
           4	          23	       2 / 1	 00:00:12,82	 00:00:12,55	 00:05:28,43	 Gas Monkeys	           0	           0
          11	          24	       1 / 1	 00:00:12,89	 00:00:12,20	 00:05:31,22	    DSCA G&G	           0	           0
          15	          20	       5 / 2	 00:00:13,64	 00:00:13,52	 00:05:32,45	Gentlemen Drivers	           0	           0
           6	          22	       3 / 1	 00:00:13,88	 00:00:12,73	 00:05:32,94	S-Slot Racing	           0	           0
          18	          23	       2 / 1	 00:00:14,06	 00:00:12,70	 00:05:33,10	DTM Les Fous	           0	           0
           9	          22	       3 / 1	 00:00:14,05	 00:00:12,94	 00:05:33,29	Verschaeve Racing	           0	           0
           7	          22	       3 / 1	 00:00:13,06	 00:00:12,88	 00:05:33,55	D&T Motorsport	           0	           0
           3	          23	       2 / 1	 00:00:12,82	 00:00:12,47	 00:05:36,20	         DTM	           0	           0
           5	          22	       3 / 1	 00:00:13,58	 00:00:13,37	 00:05:36,22	         H&B	           0	           0
          12	          24	       1 / 1	 00:00:12,80	 00:00:12,67	 00:05:37,81	Slotracefriends Juni	           0	           0
          16	          24	       1 / 1	 00:00:12,85	 00:00:12,68	 00:05:38,15	    Prospeed	           0	           0
           1	          25	       0 / 0	 00:00:12,83	 00:00:12,35	 00:05:38,28	Slotracefriends 1	           0	           0
          14	          25	       1 / 1	 00:00:12,29	 00:00:12,20	 00:05:39,33	    DSCA K&Q	           0	           0
           2	          18	       8 / 2	 00:00:15,73	 00:00:13,70	 00:05:40,08	Src Eindhoven 2.0	           0	           0
          13	          25	       1 / 1	 00:00:12,76	 00:00:12,47	 00:05:40,81	PT Motorsport	           0	           0
