        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit

START	15:59:05
          12	          71	      11 / 1	 00:00:17,68	 00:00:12,96	 00:18:03,42	Slotracefriends Juni	           0	           0
           3	          82	       0 / 0	 00:00:12,65	 00:00:12,22	 00:18:03,61	         DTM	           0	           0
           4	          79	       4 / 1	 00:00:13,00	 00:00:12,50	 00:18:04,81	 Gas Monkeys	           0	           0
          16	          79	       4 / 1	 00:00:12,70	 00:00:12,26	 00:18:08,24	    Prospeed	           0	           0
           9	          79	       4 / 1	 00:00:13,03	 00:00:12,64	 00:18:09,97	Verschaeve Racing	           0	           0
          18	          79	       4 / 1	 00:00:16,83	 00:00:12,42	 00:18:10,98	DTM Les Fous	           0	           0
          15	          72	      11 / 7	 00:00:13,57	 00:00:13,26	 00:18:11,23	Gentlemen Drivers	           0	           0
           5	          55	     28 / 10	 00:00:13,40	 00:00:13,27	 00:18:11,41	         H&B	           0	           0
          13	          79	       4 / 1	 00:00:13,67	 00:00:12,20	 00:18:11,51	PT Motorsport	           0	           0
           6	          82	       1 / 1	 00:00:12,55	 00:00:12,41	 00:18:12,01	S-Slot Racing	           0	           0
          14	          80	       3 / 1	 00:00:12,98	 00:00:12,47	 00:18:12,11	    DSCA K&Q	           0	           0
           7	          81	       2 / 1	 00:00:12,92	 00:00:12,65	 00:18:13,22	D&T Motorsport	           0	           0
           8	          68	      15 / 4	 00:00:18,55	 00:00:14,02	 00:18:13,23	Slipstream Rascals	           0	           0
          11	          82	       1 / 1	 00:00:12,67	 00:00:12,17	 00:18:14,78	    DSCA G&G	           0	           0
           3	          83	       0 / 0	 00:00:12,76	 00:00:12,22	 00:18:16,17	         DTM	           0	           0
           2	          65	      19 / 4	 00:00:14,87	 00:00:14,23	 00:18:16,46	Src Eindhoven 2.0	           0	           0
          12	          72	      12 / 1	 00:00:13,46	 00:00:12,96	 00:18:16,58	Slotracefriends Juni	           0	           0
           1	          81	       3 / 1	 00:00:16,00	 00:00:12,41	 00:18:17,05	Slotracefriends 1	           0	           0
           4	          80	       4 / 1	 00:00:12,74	 00:00:12,50	 00:18:17,68	 Gas Monkeys	           0	           0
          16	          80	       4 / 1	 00:00:12,71	 00:00:12,26	 00:18:20,81	    Prospeed	           0	           0
           9	          80	       4 / 1	 00:00:12,92	 00:00:12,64	 00:18:22,84	Verschaeve Racing	           0	           0
           5	          56	     28 / 10	 00:00:13,34	 00:00:13,27	 00:18:24,57	         H&B	           0	           0
          14	          81	       3 / 1	 00:00:12,82	 00:00:12,47	 00:18:24,98	    DSCA K&Q	           0	           0
          15	          73	      11 / 7	 00:00:13,85	 00:00:13,26	 00:18:24,99	Gentlemen Drivers	           0	           0
           6	          83	       1 / 1	 00:00:13,28	 00:00:12,41	 00:18:25,18	S-Slot Racing	           0	           0
          13	          80	       4 / 1	 00:00:13,24	 00:00:12,20	 00:18:25,27	PT Motorsport	           0	           0
           7	          82	       2 / 1	 00:00:12,93	 00:00:12,65	 00:18:26,09	D&T Motorsport	           0	           0
          18	          80	       4 / 1	 00:00:15,41	 00:00:12,42	 00:18:26,24	DTM Les Fous	           0	           0
          11	          83	       1 / 1	 00:00:12,73	 00:00:12,17	 00:18:27,35	    DSCA G&G	           0	           0
           8	          69	      15 / 4	 00:00:15,43	 00:00:14,02	 00:18:28,79	Slipstream Rascals	           0	           0
           3	          84	       0 / 0	 00:00:12,68	 00:00:12,22	 00:18:29,04	         DTM	           0	           0
           1	          82	       3 / 1	 00:00:12,97	 00:00:12,41	 00:18:29,92	Slotracefriends 1	           0	           0
          12	          73	      12 / 1	 00:00:13,07	 00:00:12,96	 00:18:30,35	Slotracefriends Juni	           0	           0
           4	          81	       4 / 1	 00:00:13,18	 00:00:12,50	 00:18:30,85	 Gas Monkeys	           0	           0
           2	          66	      19 / 4	 00:00:14,50	 00:00:14,23	 00:18:31,13	Src Eindhoven 2.0	           0	           0
          16	          81	       4 / 1	 00:00:12,50	 00:00:12,26	 00:18:33,38	    Prospeed	           0	           0
           9	          81	       4 / 1	 00:00:12,73	 00:00:12,64	 00:18:35,41	Verschaeve Racing	           0	           0
           5	          57	     28 / 10	 00:00:13,12	 00:00:13,12	 00:18:37,74	         H&B	           0	           0
          14	          82	       3 / 1	 00:00:12,83	 00:00:12,47	 00:18:37,85	    DSCA K&Q	           0	           0
           6	          84	       1 / 1	 00:00:12,82	 00:00:12,41	 00:18:38,35	S-Slot Racing	           0	           0
          15	          74	      11 / 7	 00:00:13,34	 00:00:13,26	 00:18:38,46	Gentlemen Drivers	           0	           0
           7	          83	       2 / 1	 00:00:12,77	 00:00:12,65	 00:18:38,66	D&T Motorsport	           0	           0
          18	          81	       4 / 1	 00:00:12,79	 00:00:12,42	 00:18:39,11	DTM Les Fous	           0	           0
          13	          81	       4 / 1	 00:00:14,72	 00:00:12,20	 00:18:39,64	PT Motorsport	           0	           0
          11	          84	       1 / 1	 00:00:12,64	 00:00:12,17	 00:18:39,92	    DSCA G&G	           0	           0
           3	          85	       0 / 0	 00:00:12,88	 00:00:12,22	 00:18:41,91	         DTM	           0	           0
           8	          70	      16 / 4	 00:00:14,32	 00:00:14,02	 00:18:42,86	Slipstream Rascals	           0	           0
           1	          83	       3 / 1	 00:00:13,45	 00:00:12,41	 00:18:43,39	Slotracefriends 1	           0	           0
          12	          74	      12 / 1	 00:00:13,63	 00:00:12,96	 00:18:43,52	Slotracefriends Juni	           0	           0
           4	          82	       4 / 1	 00:00:14,17	 00:00:12,50	 00:18:44,91	 Gas Monkeys	           0	           0
          16	          82	       4 / 1	 00:00:12,58	 00:00:12,26	 00:18:45,95	    Prospeed	           0	           0
           9	          82	       4 / 1	 00:00:12,86	 00:00:12,64	 00:18:48,27	Verschaeve Racing	           0	           0
           2	          67	      19 / 4	 00:00:17,65	 00:00:14,23	 00:18:48,78	Src Eindhoven 2.0	           0	           0
          14	          83	       3 / 1	 00:00:13,03	 00:00:12,47	 00:18:50,72	    DSCA K&Q	           0	           0
           5	          58	     28 / 10	 00:00:13,34	 00:00:13,12	 00:18:50,91	         H&B	           0	           0
           6	          85	       1 / 1	 00:00:13,27	 00:00:12,41	 00:18:51,22	S-Slot Racing	           0	           0
          15	          75	      11 / 7	 00:00:13,55	 00:00:13,26	 00:18:51,93	Gentlemen Drivers	           0	           0
           7	          84	       2 / 1	 00:00:13,30	 00:00:12,65	 00:18:52,12	D&T Motorsport	           0	           0
          18	          82	       4 / 1	 00:00:13,12	 00:00:12,42	 00:18:52,27	DTM Les Fous	           0	           0
          11	          85	       1 / 1	 00:00:12,96	 00:00:12,17	 00:18:53,08	    DSCA G&G	           0	           0
           3	          86	       0 / 0	 00:00:13,01	 00:00:12,22	 00:18:54,78	         DTM	           0	           0
          13	          82	       5 / 1	 00:00:15,25	 00:00:12,20	 00:18:54,90	PT Motorsport	           0	           0
           1	          84	       3 / 1	 00:00:13,07	 00:00:12,41	 00:18:56,55	Slotracefriends 1	           0	           0
          12	          75	      12 / 1	 00:00:13,94	 00:00:12,96	 00:18:57,28	Slotracefriends Juni	           0	           0
           4	          83	       4 / 1	 00:00:12,59	 00:00:12,50	 00:18:57,48	 Gas Monkeys	           0	           0
           8	          71	      16 / 5	 00:00:14,47	 00:00:14,02	 00:18:57,52	Slipstream Rascals	           0	           0
          16	          83	       4 / 1	 00:00:12,56	 00:00:12,26	 00:18:58,52	    Prospeed	           0	           0
           9	          83	       4 / 1	 00:00:12,97	 00:00:12,64	 00:19:01,44	Verschaeve Racing	           0	           0
          14	          84	       3 / 1	 00:00:12,61	 00:00:12,47	 00:19:03,29	    DSCA K&Q	           0	           0
           2	          68	      19 / 4	 00:00:15,02	 00:00:14,23	 00:19:03,75	Src Eindhoven 2.0	           0	           0
           5	          59	     28 / 10	 00:00:13,52	 00:00:13,12	 00:19:04,37	         H&B	           0	           0
           6	          86	       1 / 1	 00:00:13,03	 00:00:12,41	 00:19:04,38	S-Slot Racing	           0	           0
          15	          76	      11 / 7	 00:00:13,18	 00:00:13,18	 00:19:05,09	Gentlemen Drivers	           0	           0
           7	          85	       2 / 1	 00:00:13,21	 00:00:12,65	 00:19:05,29	D&T Motorsport	           0	           0
          18	          83	       4 / 1	 00:00:13,28	 00:00:12,42	 00:19:05,44	DTM Les Fous	           0	           0
          11	          86	       1 / 1	 00:00:12,90	 00:00:12,17	 00:19:05,95	    DSCA G&G	           0	           0
          13	          83	       4 / 1	 00:00:12,53	 00:00:12,20	 00:19:07,17	PT Motorsport	           0	           0
           3	          87	       0 / 0	 00:00:12,70	 00:00:12,22	 00:19:07,35	         DTM	           0	           0
           1	          85	       3 / 1	 00:00:12,80	 00:00:12,41	 00:19:09,12	Slotracefriends 1	           0	           0
          12	          76	      12 / 1	 00:00:13,40	 00:00:12,96	 00:19:10,45	Slotracefriends Juni	           0	           0
           4	          84	       4 / 1	 00:00:13,27	 00:00:12,50	 00:19:10,65	 Gas Monkeys	           0	           0
          16	          84	       4 / 1	 00:00:12,70	 00:00:12,26	 00:19:11,09	    Prospeed	           0	           0
           9	          84	       4 / 1	 00:00:12,67	 00:00:12,64	 00:19:14,01	Verschaeve Racing	           0	           0
          14	          85	       3 / 1	 00:00:12,56	 00:00:12,47	 00:19:15,86	    DSCA K&Q	           0	           0
           6	          87	       1 / 1	 00:00:12,85	 00:00:12,41	 00:19:17,25	S-Slot Racing	           0	           0
           5	          60	      28 / 9	 00:00:13,15	 00:00:13,12	 00:19:17,84	         H&B	           0	           0
           8	          72	      16 / 5	 00:00:20,35	 00:00:14,02	 00:19:17,87	Slipstream Rascals	           0	           0
          15	          77	      11 / 7	 00:00:12,88	 00:00:12,88	 00:19:17,96	Gentlemen Drivers	           0	           0
           7	          86	       2 / 1	 00:00:13,21	 00:00:12,65	 00:19:18,46	D&T Motorsport	           0	           0
          11	          87	       1 / 1	 00:00:12,98	 00:00:12,17	 00:19:18,82	    DSCA G&G	           0	           0
          18	          84	       4 / 1	 00:00:13,54	 00:00:12,42	 00:19:18,91	DTM Les Fous	           0	           0
          13	          84	       4 / 1	 00:00:12,53	 00:00:12,20	 00:19:19,74	PT Motorsport	           0	           0
           3	          88	       0 / 0	 00:00:12,58	 00:00:12,22	 00:19:19,92	         DTM	           0	           0
           2	          69	      20 / 4	 00:00:16,90	 00:00:14,23	 00:19:20,50	Src Eindhoven 2.0	           0	           0
           1	          86	       3 / 1	 00:00:12,87	 00:00:12,41	 00:19:21,99	Slotracefriends 1	           0	           0
          12	          77	      12 / 1	 00:00:12,97	 00:00:12,96	 00:19:23,62	Slotracefriends Juni	           0	           0
          16	          85	       4 / 1	 00:00:12,83	 00:00:12,26	 00:19:23,96	    Prospeed	           0	           0
           4	          85	       4 / 1	 00:00:15,91	 00:00:12,50	 00:19:26,81	 Gas Monkeys	           0	           0
           9	          85	       4 / 1	 00:00:12,80	 00:00:12,64	 00:19:26,88	Verschaeve Racing	           0	           0
          14	          86	       3 / 1	 00:00:12,70	 00:00:12,47	 00:19:28,72	    DSCA K&Q	           0	           0
           6	          88	       1 / 1	 00:00:13,22	 00:00:12,41	 00:19:30,42	S-Slot Racing	           0	           0
           5	          61	      28 / 9	 00:00:13,12	 00:00:13,12	 00:19:30,71	         H&B	           0	           0
           7	          87	       2 / 1	 00:00:12,91	 00:00:12,65	 00:19:31,33	D&T Motorsport	           0	           0
          11	          88	       1 / 1	 00:00:13,30	 00:00:12,17	 00:19:31,99	    DSCA G&G	           0	           0
           8	          73	      16 / 5	 00:00:14,87	 00:00:14,02	 00:19:32,53	Slipstream Rascals	           0	           0
          15	          78	      11 / 7	 00:00:15,94	 00:00:12,88	 00:19:33,82	Gentlemen Drivers	           0	           0
          18	          85	       4 / 1	 00:00:15,11	 00:00:12,42	 00:19:34,17	DTM Les Fous	           0	           0
           1	          87	       2 / 1	 00:00:12,92	 00:00:12,41	 00:19:34,86	Slotracefriends 1	           0	           0
          13	          85	       4 / 1	 00:00:16,06	 00:00:12,20	 00:19:35,90	PT Motorsport	           0	           0
          16	          86	       3 / 1	 00:00:12,92	 00:00:12,26	 00:19:36,82	    Prospeed	           0	           0
           2	          70	      19 / 4	 00:00:16,42	 00:00:14,23	 00:19:36,96	Src Eindhoven 2.0	           0	           0
           3	          89	       0 / 0	 00:00:18,11	 00:00:12,22	 00:19:38,17	         DTM	           0	           0
           9	          86	       4 / 1	 00:00:12,82	 00:00:12,64	 00:19:39,45	Verschaeve Racing	           0	           0
          12	          78	      12 / 1	 00:00:16,01	 00:00:12,96	 00:19:39,48	Slotracefriends Juni	           0	           0
           4	          86	       4 / 1	 00:00:13,87	 00:00:12,50	 00:19:40,57	 Gas Monkeys	           0	           0
          14	          87	       3 / 1	 00:00:12,77	 00:00:12,47	 00:19:41,29	    DSCA K&Q	           0	           0
           6	          89	       1 / 1	 00:00:12,67	 00:00:12,41	 00:19:42,99	S-Slot Racing	           0	           0
           5	          62	      28 / 9	 00:00:13,04	 00:00:13,04	 00:19:43,88	         H&B	           0	           0
           7	          88	       2 / 1	 00:00:13,31	 00:00:12,65	 00:19:44,79	D&T Motorsport	           0	           0
          11	          89	       1 / 1	 00:00:12,73	 00:00:12,17	 00:19:44,85	    DSCA G&G	           0	           0
           8	          74	      16 / 5	 00:00:14,15	 00:00:14,02	 00:19:46,60	Slipstream Rascals	           0	           0
          15	          79	      11 / 7	 00:00:13,46	 00:00:12,88	 00:19:47,29	Gentlemen Drivers	           0	           0
           1	          88	       2 / 1	 00:00:12,70	 00:00:12,41	 00:19:47,73	Slotracefriends 1	           0	           0
          13	          86	       4 / 1	 00:00:12,95	 00:00:12,20	 00:19:48,76	PT Motorsport	           0	           0
          16	          87	       3 / 1	 00:00:12,67	 00:00:12,26	 00:19:49,39	    Prospeed	           0	           0
          18	          86	       4 / 1	 00:00:16,81	 00:00:12,42	 00:19:50,93	DTM Les Fous	           0	           0
